,Latitude,Longitude,Elevation,RSRP,RSRQ,SNR
7078,12.908933,77.559067,801,-81,-9,0
7079,12.908932,77.559055,800,-81,-9,0
7080,12.908932,77.559055,800,-81,-9,0
7081,12.908927,77.55904,800,-81,-9,0
7082,12.908927,77.55904,800,-81,-9,0
7083,12.908918,77.559023,801,-81,-9,0
7084,12.908913,77.559013,801,-81,-9,0
7085,12.908913,77.559013,801,-81,-9,0
7086,12.908903,77.559002,801,-81,-9,0
7087,12.908893,77.558993,801,-81,-9,0
7088,12.908893,77.558993,801,-81,-9,0
7089,12.908887,77.558983,801,-81,-9,0
7090,12.908878,77.558973,801,-81,-9,0
7091,12.908878,77.558973,801,-81,-9,0
7092,12.90887,77.558958,801,-81,-9,0
7093,12.90887,77.558958,801,-81,-9,0
7094,12.908862,77.558948,801,-81,-9,0
7095,12.908862,77.558948,801,-81,-9,0
7096,12.908855,77.558942,801,-81,-9,0
7097,12.908848,77.558935,801,-81,-9,0
7098,12.908848,77.558935,801,-81,-9,0
7099,12.908842,77.558927,801,-81,-9,0
7100,12.908842,77.558927,801,-81,-9,0
7101,12.908832,77.55891,801,-81,-9,0
7102,12.908825,77.558898,801,-81,-9,0
7103,12.908825,77.558898,801,-81,-9,0
7104,12.908822,77.558883,802,-81,-9,0
7105,12.908818,77.558872,804,-81,-9,0
7106,12.908818,77.558872,804,-81,-9,0
7107,12.908813,77.558858,805,-81,-9,0
7108,12.90881,77.558843,806,-81,-9,0
7109,12.90881,77.558843,806,-81,-9,0
7110,12.908808,77.558828,807,-81,-9,0
7111,12.9088,77.558815,808,-81,-9,0
7112,12.9088,77.558815,808,-81,-9,0
7113,12.9088,77.558815,808,-81,-9,0
7114,12.908797,77.558797,808,-81,-9,0
7115,12.908797,77.558778,809,-81,-9,0
7116,12.908792,77.558762,809,-81,-9,0
7117,12.908788,77.558748,810,-81,-9,0
7118,12.908782,77.558737,810,-81,-9,0
7119,12.908777,77.558728,810,-81,-9,0
7120,12.90877,77.558718,809,-81,-9,0
7121,12.908763,77.558707,809,-81,-9,0
7122,12.908753,77.55869,808,-81,-9,0
7123,12.908742,77.558678,808,-81,-9,0
7124,12.908732,77.558665,808,-81,-9,0
7125,12.90872,77.558653,808,-81,-9,0
7126,12.908715,77.558645,807,-81,-9,0
7127,12.908715,77.558633,807,-81,-9,0
7128,12.908715,77.558633,807,-81,-9,0
7129,12.908715,77.558633,807,-81,-9,0
7130,12.908705,77.558623,807,-81,-9,0
7131,12.908705,77.558623,807,-81,-9,0
7132,12.908698,77.558608,806,-81,-9,0
7133,12.9087,77.558598,805,-81,-9,0
7134,12.9087,77.558598,805,-81,-9,0
7135,12.908703,77.558587,804,-81,-9,0
7136,12.908708,77.558577,803,-81,-9,0
7137,12.908708,77.558577,803,-81,-9,0
7138,12.908718,77.55857,802,-81,-9,0
7139,12.908733,77.558565,802,-81,-9,0
7140,12.908733,77.558565,802,-81,-9,0
7141,12.908748,77.558563,801,-81,-9,0
7142,12.908767,77.558558,801,-81,-9,0
7143,12.908767,77.558558,801,-81,-9,0
7144,12.908782,77.558555,801,-81,-9,0
7145,12.908793,77.558553,801,-81,-9,0
7146,12.908793,77.558553,801,-81,-9,0
7147,12.908793,77.558553,801,-81,-9,0
7148,12.908807,77.558557,800,-81,-9,0
7149,12.908807,77.558557,800,-81,-9,0
7150,12.908807,77.558557,800,-81,-9,0
7151,12.908807,77.558557,800,-81,-9,0
7152,12.908807,77.558557,800,-81,-9,0
7153,12.908807,77.558557,800,-81,-9,0
7154,12.90882,77.558557,801,-81,-9,0
7155,12.90882,77.558557,801,-81,-9,0
7156,12.90882,77.558557,801,-81,-9,0
7157,12.90882,77.558542,801,-81,-9,0
7158,12.908828,77.55853,802,-81,-9,0
7159,12.908845,77.558523,802,-81,-9,0
7160,12.90886,77.55852,802,-81,-9,0
7161,12.908877,77.558522,802,-81,-9,0
7162,12.90889,77.558527,802,-81,-9,0
7163,12.908902,77.558532,802,-81,-9,0
7164,12.908912,77.558533,802,-81,-9,0
7165,12.908932,77.558528,802,-81,-9,0
7166,12.908942,77.558528,802,-81,-9,0
7167,12.908953,77.558525,801,-81,-9,0
7168,12.908965,77.558522,802,-81,-9,0
7169,12.908977,77.55852,801,-81,-9,0
7170,12.908977,77.55852,801,-81,-9,0
7171,12.908977,77.55852,801,-81,-9,0
7172,12.908988,77.55852,801,-81,-9,0
7173,12.909002,77.55852,801,-81,-9,0
7174,12.909013,77.55852,801,-81,-9,0
7175,12.909013,77.55852,801,-81,-9,0
7176,12.909025,77.558518,800,-81,-9,0
7177,12.90904,77.55852,800,-81,-9,0
7178,12.90904,77.55852,800,-81,-9,0
7179,12.909053,77.55852,799,-81,-9,0
7180,12.909065,77.558518,799,-81,-9,0
7181,12.909065,77.558518,799,-81,-9,0
7182,12.909075,77.55852,798,-81,-9,0
7183,12.909085,77.558523,798,-81,-9,0
7184,12.909085,77.558523,798,-81,-9,0
7185,12.909098,77.558525,798,-81,-9,0
7186,12.909098,77.558525,798,-81,-9,0
7187,12.90911,77.55852,798,-81,-9,0
7188,12.90911,77.55852,798,-81,-9,0
7189,12.909127,77.558517,797,-81,-9,0
7190,12.909127,77.558517,797,-81,-9,0
7191,12.909137,77.558515,797,-81,-9,0
7192,12.909147,77.558513,797,-81,-9,0
7193,12.909147,77.558513,797,-81,-9,0
7194,12.909157,77.55851,796,-81,-9,0
7195,12.909157,77.55851,796,-81,-9,0
7196,12.909173,77.55851,796,-81,-9,0
7197,12.909173,77.55851,796,-81,-9,0
7198,12.909193,77.558512,796,-81,-9,0
7199,12.909203,77.558513,796,-81,-9,0
7200,12.909203,77.558513,796,-81,-9,0
7201,12.909213,77.558517,796,-81,-9,0
7202,12.909227,77.558517,795,-81,-9,0
7203,12.909227,77.558517,795,-81,-9,0
7204,12.909238,77.558515,795,-81,-9,0
7205,12.90925,77.558515,794,-81,-9,0
7206,12.90925,77.558515,794,-81,-9,0
7207,12.90925,77.558515,794,-81,-9,0
7208,12.909265,77.558523,794,-81,-9,0
7209,12.909278,77.558522,794,-81,-9,0
7210,12.909292,77.558523,795,-81,-9,0
7211,12.909302,77.558522,795,-81,-9,0
7212,12.909315,77.558523,795,-81,-9,0
7213,12.90933,77.558525,796,-81,-9,0
7214,12.909345,77.558527,796,-81,-9,0
7215,12.909358,77.558528,796,-81,-9,0
7216,12.909375,77.558528,796,-81,-9,0
7217,12.909387,77.558532,795,-81,-9,0
7218,12.9094,77.558532,795,-81,-9,0
7219,12.90941,77.558532,795,-81,-9,0
7220,12.909423,77.558533,795,-81,-9,0
7221,12.909437,77.558532,795,-81,-9,0
7222,12.909437,77.558532,795,-81,-9,0
7223,12.909437,77.558532,795,-81,-9,0
7224,12.909448,77.55853,795,-81,-9,0
7225,12.90946,77.558528,795,-81,-9,0
7226,12.90946,77.558528,795,-81,-9,0
7227,12.909473,77.558527,795,-81,-9,0
7228,12.909488,77.558523,795,-81,-9,0
7229,12.909488,77.558523,795,-81,-9,0
7230,12.9095,77.558518,795,-81,-9,0
7231,12.90951,77.558513,795,-81,-9,0
7232,12.90951,77.558513,795,-81,-9,0
7233,12.90952,77.558512,795,-81,-9,0
7234,12.909532,77.558508,795,-81,-9,0
7235,12.909532,77.558508,795,-81,-9,0
7236,12.909542,77.558508,796,-81,-9,0
7237,12.909553,77.558508,796,-81,-9,0
7238,12.909553,77.558508,796,-81,-9,0
7239,12.909563,77.558507,796,-81,-9,0
7240,12.90958,77.558507,796,-81,-9,0
7241,12.90958,77.558507,796,-81,-9,0
7242,12.909593,77.558508,795,-81,-9,0
7243,12.909593,77.558508,795,-81,-9,0
7244,12.909608,77.558508,794,-81,-9,0
7245,12.909623,77.558507,794,-81,-9,0
7246,12.909623,77.558507,794,-81,-9,0
7247,12.909633,77.558503,793,-81,-9,0
7248,12.909643,77.5585,793,-81,-9,0
7249,12.909643,77.5585,793,-81,-9,0
7250,12.909655,77.558497,793,-81,-9,0
7251,12.909668,77.5585,793,-81,-9,0
7252,12.909668,77.5585,793,-81,-9,0
7253,12.90968,77.558502,793,-81,-9,0
7254,12.909695,77.558507,794,-81,-9,0
7255,12.909695,77.558507,794,-81,-9,0
7256,12.909712,77.558512,794,-81,-9,0
7257,12.909727,77.558513,795,-81,-9,0
7258,12.909727,77.558513,795,-81,-9,0
7259,12.909738,77.558513,795,-81,-9,0
7260,12.90975,77.558512,795,-81,-9,0
7261,12.90975,77.558512,795,-81,-9,0
7262,12.90975,77.558512,795,-81,-9,0
7263,12.909762,77.558512,795,-81,-9,0
7264,12.909778,77.55851,796,-81,-9,0
7265,12.909788,77.558508,796,-81,-9,0
7266,12.909802,77.558507,796,-81,-9,0
7267,12.909815,77.558503,796,-81,-9,0
7268,12.909828,77.558503,797,-81,-9,0
7269,12.909842,77.558503,797,-81,-9,0
7270,12.909852,77.558502,797,-81,-9,0
7271,12.909863,77.558503,797,-81,-9,0
7272,12.909877,77.558505,797,-81,-9,0
7273,12.909887,77.558505,797,-81,-9,0
7274,12.9099,77.558507,797,-81,-9,0
7275,12.909913,77.558507,797,-81,-9,0
7276,12.909927,77.558507,797,-81,-9,0
7277,12.909927,77.558507,797,-81,-9,0
7278,12.909927,77.558507,797,-81,-9,0
7279,12.90994,77.558505,797,-81,-9,0
7280,12.909957,77.558503,797,-81,-9,0
7281,12.909957,77.558503,797,-81,-9,0
7282,12.90997,77.558502,797,-81,-9,0
7283,12.90998,77.5585,797,-81,-9,0
7284,12.90998,77.5585,797,-81,-9,0
7285,12.90999,77.558498,797,-81,-9,0
7286,12.910003,77.558495,797,-81,-9,0
7287,12.910003,77.558495,797,-81,-9,0
7288,12.910017,77.558498,798,-81,-9,0
7289,12.910028,77.558495,797,-81,-9,0
7290,12.910028,77.558495,797,-81,-9,0
7291,12.910042,77.558498,798,-81,-9,0
7292,12.910055,77.558497,798,-81,-9,0
7293,12.910055,77.558497,798,-81,-9,0
7294,12.910075,77.55849,798,-81,-9,0
7295,12.910075,77.55849,798,-81,-9,0
7296,12.910092,77.558488,798,-81,-9,0
7297,12.910092,77.558488,798,-81,-9,0
7298,12.910107,77.558485,799,-81,-9,0
7299,12.91012,77.558478,799,-81,-9,0
7300,12.910133,77.558473,799,-81,-9,0
7301,12.910133,77.558473,799,-81,-9,0
7302,12.910143,77.55847,800,-81,-9,0
7303,12.910157,77.558465,800,-81,-9,0
7304,12.910157,77.558465,800,-81,-9,0
7305,12.91017,77.558462,800,-81,-9,0
7306,12.91018,77.558458,800,-81,-9,0
7307,12.91018,77.558458,800,-81,-9,0
7308,12.910198,77.558453,801,-81,-9,0
7309,12.910198,77.558453,801,-81,-9,0
7310,12.91021,77.558452,801,-81,-9,0
7311,12.910222,77.558448,801,-81,-9,0
7312,12.910222,77.558448,801,-81,-9,0
7313,12.910232,77.558445,801,-81,-9,0
7314,12.910242,77.55844,801,-81,-9,0
7315,12.910242,77.55844,801,-81,-9,0
7316,12.910242,77.55844,801,-81,-9,0
7317,12.91025,77.558435,801,-81,-9,0
7318,12.910262,77.558432,801,-81,-9,0
7319,12.910272,77.558425,801,-81,-9,0
7320,12.910282,77.55842,800,-81,-9,0
7321,12.910292,77.558415,800,-81,-9,0
7322,12.910302,77.558408,800,-81,-9,0
7323,12.910313,77.558403,800,-81,-9,0
7324,12.910325,77.5584,800,-81,-9,0
7325,12.910335,77.558395,800,-81,-9,0
7326,12.910348,77.558392,800,-81,-9,0
7327,12.910358,77.558388,800,-81,-9,0
7328,12.91037,77.558385,799,-81,-9,0
7329,12.91038,77.558385,799,-81,-9,0
7330,12.91038,77.558385,799,-81,-9,0
7331,12.9104,77.558377,799,-81,-9,0
7332,12.91041,77.558372,799,-81,-9,0
7333,12.91041,77.558372,799,-81,-9,0
7334,12.91042,77.558368,799,-81,-9,0
7335,12.91043,77.558367,799,-81,-9,0
7336,12.91043,77.558367,799,-81,-9,0
7337,12.910442,77.558365,799,-81,-9,0
7338,12.910457,77.558365,799,-81,-9,0
7339,12.910457,77.558365,799,-81,-9,0
7340,12.91047,77.558365,799,-81,-9,0
7341,12.910483,77.558363,799,-81,-9,0
7342,12.910483,77.558363,799,-81,-9,0
7343,12.910497,77.55836,799,-81,-9,0
7344,12.910508,77.55836,799,-81,-9,0
7345,12.910508,77.55836,799,-81,-9,0
7346,12.910522,77.558355,799,-81,-9,0
7347,12.910537,77.55835,799,-81,-9,0
7348,12.910537,77.55835,799,-81,-9,0
7349,12.91055,77.558347,799,-81,-9,0
7350,12.91055,77.558347,799,-81,-9,0
7351,12.91056,77.558343,800,-81,-9,0
7352,12.910568,77.558338,800,-81,-9,0
7353,12.910568,77.558338,800,-81,-9,0
7354,12.91058,77.558335,800,-81,-9,0
7355,12.910595,77.558332,800,-81,-9,0
7356,12.910595,77.558332,800,-81,-9,0
7357,12.91061,77.558328,800,-81,-9,0
7358,12.910623,77.558325,800,-81,-9,0
7359,12.910623,77.558325,800,-81,-9,0
7360,12.910637,77.55832,800,-81,-9,0
7361,12.910648,77.558318,800,-81,-9,0
7362,12.910648,77.558318,800,-81,-9,0
7363,12.91066,77.558322,800,-81,-9,0
7364,12.91067,77.558322,800,-81,-9,0
7365,12.91067,77.558322,800,-81,-9,0
7366,12.910682,77.558322,800,-81,-9,0
7367,12.910682,77.558322,800,-81,-9,0
7368,12.910682,77.558322,800,-81,-9,0
7369,12.910698,77.558323,799,-81,-9,0
7370,12.91071,77.558323,799,-81,-9,0
7371,12.910725,77.558325,799,-81,-9,0
7372,12.910742,77.558325,799,-81,-9,0
7373,12.91076,77.558323,799,-81,-9,0
7374,12.910773,77.55832,799,-81,-9,0
7375,12.910787,77.558318,799,-81,-9,0
7376,12.910797,77.55832,799,-81,-9,0
7377,12.910812,77.558325,798,-81,-9,0
7378,12.910822,77.558327,799,-81,-9,0
7379,12.910833,77.558327,799,-81,-9,0
7380,12.910845,77.558327,799,-81,-9,0
7381,12.910857,77.55833,799,-81,-9,0
7382,12.91087,77.558337,799,-81,-9,0
7383,12.91087,77.558337,799,-81,-9,0
7384,12.91087,77.558337,799,-81,-9,0
7385,12.910883,77.558342,799,-81,-9,0
7386,12.910898,77.558343,799,-81,-9,0
7387,12.910898,77.558343,799,-81,-9,0
7388,12.91091,77.558345,799,-81,-9,0
7389,12.910922,77.558348,799,-81,-9,0
7390,12.910922,77.558348,799,-81,-9,0
7391,12.910933,77.558352,799,-81,-9,0
7392,12.910945,77.558352,799,-81,-9,0
7393,12.910945,77.558352,799,-81,-9,0
7394,12.910957,77.558352,799,-81,-9,0
7395,12.910957,77.558352,799,-81,-9,0
7396,12.910975,77.558352,800,-81,-9,0
7397,12.910988,77.55835,800,-81,-9,0
7398,12.910988,77.55835,800,-81,-9,0
7399,12.911002,77.558352,800,-81,-9,0
7400,12.911015,77.558353,800,-81,-9,0
7401,12.911015,77.558353,800,-81,-9,0
7402,12.911025,77.558353,800,-81,-9,0
7403,12.911025,77.558353,800,-81,-9,0
7404,12.911035,77.558357,800,-81,-9,0
7405,12.911035,77.558357,800,-81,-9,0
7406,12.911053,77.55836,800,-81,-9,0
7407,12.911065,77.558365,801,-81,-9,0
7408,12.911065,77.558365,801,-81,-9,0
7409,12.911077,77.558367,801,-81,-9,0
7410,12.911077,77.558367,801,-81,-9,0
7411,12.911095,77.55837,802,-81,-9,0
7412,12.911107,77.558375,803,-81,-9,0
7413,12.911107,77.558375,803,-81,-9,0
7414,12.911117,77.55838,804,-81,-9,0
7415,12.91113,77.558383,804,-81,-9,0
7416,12.91113,77.558383,804,-81,-9,0
7417,12.911145,77.558385,804,-81,-9,0
7418,12.911155,77.558388,805,-81,-9,0
7419,12.911155,77.558388,805,-81,-9,0
7420,12.911155,77.558388,805,-81,-9,0
7421,12.911173,77.55839,804,-81,-9,0
7422,12.911183,77.558388,804,-81,-9,0
7423,12.911198,77.558388,803,-81,-9,0
7424,12.911217,77.558395,803,-81,-9,0
7425,12.91123,77.558397,803,-81,-9,0
7426,12.911247,77.558393,802,-81,-9,0
7427,12.91126,77.558387,801,-81,-9,0
7428,12.91126,77.558387,801,-81,-9,0
7429,12.91126,77.558387,801,-81,-9,0
7430,12.911265,77.558378,801,-81,-9,0
7431,12.911265,77.558378,801,-81,-9,0
7432,12.911275,77.558375,801,-81,-9,0
7433,12.911275,77.558375,801,-81,-9,0
7434,12.911285,77.558377,801,-81,-9,0
7435,12.911297,77.558378,801,-81,-9,0
7436,12.911297,77.558378,801,-81,-9,0
7437,12.91131,77.558383,801,-81,-9,0
7438,12.911322,77.55839,801,-81,-9,0
7439,12.911322,77.55839,801,-81,-9,0
7440,12.911332,77.558397,801,-81,-9,0
7441,12.911343,77.558402,801,-81,-9,0
7442,12.911343,77.558402,801,-81,-9,0
7443,12.911355,77.558403,802,-81,-9,0
7444,12.911367,77.558407,802,-81,-9,0
7445,12.911367,77.558407,802,-81,-9,0
7446,12.911378,77.558413,802,-81,-9,0
7447,12.911378,77.558413,802,-81,-9,0
7448,12.911392,77.558417,802,-81,-9,0
7449,12.911405,77.55842,802,-81,-9,0
7450,12.911405,77.55842,802,-81,-9,0
7451,12.911418,77.558423,801,-81,-9,0
7452,12.911418,77.558423,801,-81,-9,0
7453,12.91143,77.558427,801,-81,-9,0
7454,12.91143,77.558427,801,-81,-9,0
7455,12.91144,77.558427,800,-81,-9,0
7456,12.91144,77.558427,800,-81,-9,0
7457,12.911453,77.55843,799,-81,-9,0
7458,12.911453,77.55843,799,-81,-9,0
7459,12.911467,77.558432,799,-81,-9,0
7460,12.911478,77.558435,800,-81,-9,0
7461,12.911478,77.558435,800,-81,-9,0
7462,12.911478,77.558435,800,-81,-9,0
7463,12.911495,77.558438,799,-81,-9,0
7464,12.91151,77.558445,800,-81,-9,0
7465,12.911528,77.558445,801,-81,-9,0
7466,12.911537,77.558435,802,-81,-9,0
7467,12.911545,77.558428,803,-81,-9,0
7468,12.911548,77.558413,805,-81,-9,0
7469,12.911548,77.558395,806,-81,-9,0
7470,12.911552,77.558382,807,-81,-9,0
7471,12.911552,77.558382,807,-81,-9,0
7472,12.911552,77.558382,807,-81,-9,0
7473,12.911555,77.558368,808,-81,-9,0
7474,12.911558,77.558358,809,-81,-9,0
7475,12.911558,77.558358,809,-81,-9,0
7476,12.911562,77.558347,810,-81,-9,0
7477,12.911562,77.558335,811,-81,-9,0
7478,12.911562,77.558335,811,-81,-9,0
7479,12.911562,77.558325,812,-81,-9,0
7480,12.911565,77.558313,814,-81,-9,0
7481,12.911565,77.558313,814,-81,-9,0
7482,12.91157,77.5583,815,-81,-9,0
7483,12.91157,77.558282,815,-81,-9,0
7484,12.91157,77.558282,815,-81,-9,0
7485,12.91157,77.558267,816,-81,-9,0
7486,12.911577,77.558255,817,-81,-9,0
7487,12.911577,77.558255,817,-81,-9,0
7488,12.911578,77.55824,817,-81,-9,0
7489,12.911577,77.55823,818,-81,-9,0
7490,12.911577,77.55823,818,-81,-9,0
7491,12.911577,77.55822,818,-81,-9,0
7492,12.911577,77.55822,818,-81,-9,0
7493,12.91158,77.55821,819,-81,-9,0
7494,12.91158,77.558198,819,-81,-9,0
7495,12.91158,77.558198,819,-81,-9,0
7496,12.911587,77.558177,820,-81,-9,0
7497,12.911587,77.558177,820,-81,-9,0
7498,12.911592,77.558157,820,-81,-9,0
7499,12.911598,77.558143,820,-81,-9,0
7500,12.911598,77.558143,820,-81,-9,0
7501,12.911602,77.558133,821,-81,-9,0
7502,12.911605,77.558122,821,-81,-9,0
7503,12.911607,77.558112,821,-81,-9,0
7504,12.911607,77.558112,821,-81,-9,0
7505,12.91161,77.558098,820,-81,-9,0
7506,12.91161,77.558098,820,-81,-9,0
7507,12.911612,77.558088,820,-81,-9,0
7508,12.911612,77.558088,820,-81,-9,0
7509,12.911612,77.558088,820,-81,-9,0
7510,12.911613,77.558073,820,-81,-9,0
7511,12.911613,77.558058,824,-81,-9,0
7512,12.911612,77.558047,823,-81,-9,0
7513,12.911612,77.558033,823,-81,-9,0
7514,12.911613,77.55802,823,-81,-9,0
7515,12.911617,77.558007,823,-81,-9,0
7516,12.91162,77.55799,823,-81,-9,0
7517,12.911622,77.55798,823,-81,-9,0
7518,12.911622,77.55797,823,-81,-9,0
7519,12.911623,77.557958,823,-81,-9,0
7520,12.911623,77.557948,823,-81,-9,0
7521,12.911635,77.557947,823,-81,-9,0
7522,12.911635,77.557947,823,-81,-9,0
7523,12.911635,77.557947,823,-81,-9,0
7524,12.911642,77.557937,824,-81,-9,0
7525,12.911642,77.557937,824,-81,-9,0
7526,12.911647,77.557927,824,-81,-9,0
7527,12.911647,77.557927,824,-81,-9,0
7528,12.911647,77.557927,824,-81,-9,0
7529,12.911647,77.557927,824,-81,-9,0
7530,12.911647,77.557927,824,-81,-9,0
7531,12.911647,77.557927,824,-81,-9,0
7532,12.911647,77.557927,824,-81,-9,0
7533,12.911647,77.557927,824,-81,-9,0
7534,12.911647,77.557927,824,-81,-9,0
7535,12.911647,77.557927,824,-81,-9,0
7536,12.911647,77.557927,824,-81,-9,0
7537,12.911647,77.557927,824,-81,-9,0
7538,12.911647,77.557927,824,-81,-9,0
7539,12.911647,77.557927,824,-81,-9,0
7540,12.911647,77.557927,824,-81,-9,0
7541,12.911647,77.557927,824,-81,-9,0
7542,12.911647,77.557927,824,-81,-9,0
7543,12.908562,77.562612,,-81,-9,0
7544,12.908882,77.562382,,-81,-9,0
7545,12.908898,77.562053,,-81,-9,0
7546,12.909142,77.56162,,-81,-9,0
7547,12.90937,77.561163,,-81,-9,0
7548,12.909567,77.560732,,-81,-9,0
7549,12.909773,77.560332,,-81,-9,0
7550,12.909693,77.559902,,-81,-9,0
7551,12.909367,77.559582,,-81,-9,0
7552,12.908988,77.55927,,-81,-9,0
7553,12.9088,77.558815,,-81,-9,0
7554,12.90882,77.558557,,-81,-9,0
7555,12.90925,77.558515,,-81,-9,0
7556,12.90975,77.558512,,-81,-9,0
7557,12.910242,77.55844,,-81,-9,0
7558,12.910682,77.558322,,-81,-9,0
7559,12.911155,77.558388,,-81,-9,0
7560,12.911478,77.558435,,-81,-9,0
7561,12.911612,77.558088,,-81,-9,0
7562,12.911647,77.557927,,-81,-9,0
7563,12.903165,77.506657,,-102,-16,0
7564,12.90327,77.506245,,-104,-16,0
7565,12.903395,77.505883,,-104,-16,0
7566,12.903415,77.505817,,-104,-16,0
7567,12.903225,77.505732,,-104,-16,0
7568,12.90326,77.505793,,-104,-16,0
7569,12.903675,77.505943,,-104,-16,0
7570,12.903677,77.50584,,-104,-16,0
7571,12.903417,77.505835,,-104,-16,0
7572,12.903463,77.50613,,-104,-16,0
7573,12.903752,77.506203,,-104,-16,0
7574,12.903327,77.506178,,-104,-16,0
7575,12.903195,77.506625,,-104,-16,0
7576,12.90279,77.506655,,-104,-16,0
7577,12.902562,77.50629,,-104,-16,0
7578,12.902728,77.505875,,-104,-16,0
7579,12.903648,77.507117,753,-90,-15,0
7580,12.903642,77.507105,753,-90,-15,0
7581,12.903625,77.507092,753,-91,-16,0
7582,12.903615,77.507085,752,-91,-15,0
7583,12.903605,77.507083,752,-91,-15,0
7584,12.903595,77.507087,752,-89,-14,0
7585,12.903595,77.507077,752,-89,-14,0
7586,12.903595,77.507077,752,-201,-,3
7587,12.903605,77.507062,752,-201,-,3
7588,12.903605,77.507062,752,-98,-18,0
7589,12.903608,77.507052,751,-98,-18,0
7590,12.903608,77.507037,750,-98,-18,0
7591,12.903608,77.507037,750,-95,-17,0
7592,12.903608,77.507037,750,-95,-17,0
7593,12.903608,77.507037,750,-94,-18,0
7594,12.903608,77.507037,750,-94,-18,0
7595,12.903608,77.507037,750,-201,-,3
7596,12.903608,77.507037,750,-201,-,3
7597,12.903608,77.507037,750,-99,-19,0
7598,12.903608,77.507037,750,-99,-19,0
7599,12.903613,77.507045,745,-99,-19,0
7600,12.903613,77.507045,745,-201,-,9
7601,12.903613,77.507045,745,-201,-,9
7602,12.903622,77.50705,744,-201,-,9
7603,12.903622,77.50705,744,-201,-,9
7604,12.903622,77.50705,744,-201,-,6
7605,12.903622,77.50705,744,-201,-,5
7606,12.903622,77.50705,744,-201,-,5
7607,12.903622,77.50705,744,-99,-14,0
7608,12.903622,77.50705,744,-99,-14,0
7609,12.903622,77.50705,744,-99,-11,0
7610,12.903622,77.50705,744,-99,-11,0
7611,12.903607,77.507072,752,-101,-14,0
7612,12.903607,77.507072,752,-101,-14,0
7613,12.903607,77.507072,752,-101,-14,0
7614,12.90361,77.50709,752,-101,-15,0
7615,12.903607,77.5071,752,-101,-15,0
7616,12.903607,77.507087,753,-101,-15,0
7617,12.90361,77.507073,753,-101,-15,0
7618,12.903605,77.507055,753,-101,-15,0
7619,12.903598,77.507047,753,-101,-15,0
7620,12.903588,77.507032,752,-101,-15,0
7621,12.903573,77.50702,752,-101,-15,0
7622,12.903558,77.507005,752,-101,-15,0
7623,12.903543,77.506987,752,-101,-15,0
7624,12.903543,77.506987,752,-101,-15,0
7625,12.903543,77.506987,752,-101,-15,0
7626,12.903533,77.506977,752,-101,-15,0
7627,12.903517,77.506963,751,-101,-15,0
7628,12.903517,77.506963,751,-101,-15,0
7629,12.903492,77.506963,751,-101,-15,0
7630,12.90348,77.506953,750,-101,-15,0
7631,12.90348,77.506953,750,-101,-15,0
7632,12.903465,77.506952,748,-101,-15,0
7633,12.903453,77.506943,747,-101,-15,0
7634,12.903453,77.506943,747,-101,-15,0
7635,12.90344,77.50694,745,-101,-15,0
7636,12.90344,77.50694,745,-101,-15,0
7637,12.901516,77.56414,-,-88,-,-4
7638,12.901516,77.56414,-,-8,-16,0
7639,12.901516,77.56414,-,-89,-20,0
7640,12.903413,77.506958,742,-81,-9,0
7641,12.903403,77.506955,742,-81,-9,0
7642,12.90339,77.506952,742,-81,-9,0
7643,12.903378,77.50694,743,-81,-9,0
7644,12.903365,77.506928,743,-82,-7,0
7645,12.903343,77.506913,743,-82,-7,0
7646,12.903338,77.506898,743,-84,-8,0
7647,12.903318,77.506892,742,-84,-8,0
7648,12.903308,77.506883,742,-86,-9,0
7649,12.903323,77.50685,742,-86,-9,0
7650,12.90331,77.50685,741,-86,-9,0
7651,12.903292,77.506853,740,-92,-10,0
7652,12.903273,77.506855,739,-92,-10,0
7653,12.903258,77.506857,739,-95,-11,0
7654,12.903248,77.506857,738,-95,-11,0
7655,12.903248,77.506857,738,-95,-11,0
7656,12.903248,77.506857,738,-95,-11,0
7657,12.903237,77.506868,738,-95,-11,0
7658,12.903223,77.506873,737,-95,-12,0
7659,12.903223,77.506873,737,-95,-12,0
7660,12.90321,77.506875,737,-95,-12,0
7661,12.903195,77.50687,737,-100,-18,0
7662,12.903195,77.50687,737,-100,-18,0
7663,12.903182,77.506867,737,-100,-18,0
